bankable acteur,moyenne
Jérémy Renier,391891.0
Judith Godrèche,668394.0
Jean-Paul Rouve,1449556.0
Vincent Lacoste,603666.0
Paul Walker,935181.0
Ramzy Bedia,961013.0
Christian Clavier,1940185.0
Géraldine Nakache,773623.0
Marion Cotillard,1384256.0
Joaquin Phoenix,776836.0
Jeremy Renner,1512114.0
François Cluzet,936250.0
Ahmed Sylla,381997.0
Zabou Breitman,575630.0
Pascal Elbé,391253.0
Roschdy Zem,464103.0
Adèle Exarchopoulos,638867.0
,
Russell Crowe,745619.0
Bruce Willis,1133115.0
Elisabeth Shue,585565.0
Chris Rock,492374.0
Ralph Fiennes,1840748.0
Mira Sorvino,202226.0
Kate Beckinsale,525197.0
Roschdy Zem,464103.0
Emily Blunt,648342.0
Michael Caine,620222.0
Johnny Depp,1284078.0
James McAvoy,1168856.0
Denis Podalydès,489932.0
Channing Tatum,602867.0
Jonah Hill,519499.0
Ice Cube,269849.0
Johnny Depp,1284078.0
Daniel Auteuil,1006810.0
Isabelle Huppert,444111.0
Karin Viard,684440.0
Cillian Murphy,1146354.0
Julianne Moore,577795.0
Gary Sinise,1138994.0
Guillaume Canet,868224.0
Catherine Deneuve,804295.0
Carole Bouquet,569013.0
Jean Dujardin,1376846.0
Lorant Deutsch,583503.0
Yolande Moreau,869413.0
Clémence Poésy,1584167.0
Kad Merad,1302807.0
Emilie Dequenne,399313.0
André Dussollier,799227.0
Karin Viard,684440.0
Gérard Depardieu,1310040.0
Emmanuelle Seigner,729917.0
Kate Hudson,181372.0
Anne Hathaway,934320.0
Chris Pratt,1973562.0
François Cluzet,936250.0
Daniel Auteuil,1006810.0
Leïla Bekhti,630885.0
Kristin Scott Thomas,744904.0
Richard Berry,667689.0
Jessica Alba,594956.0
Chloë Grace Moretz,434023.0
Richard Berry,667689.0
Patrick Timsit,1003005.0
Pascal Elbé,391253.0
Virginie Ledoyen,537066.0
Eric Bana,519486.0
Elijah Wood,1225316.0
Sara Giraudeau,482049.0
,
Ellen Page,1086331.0
Kiefer Sutherland,416340.0
Christophe Lambert,621632.0
Will Smith,1839970.0
Matt Damon,1033919.0
Charlize Theron,654280.0
Catherine Deneuve,804295.0
Pio Marmaï,488178.0
Karim Leklou,261790.0
,
Mathilde Seigner,761914.0
Patrick Timsit,1003005.0
Vincent Elbaz,647227.0
Jamel Debbouze,2206954.0
Virginie Efira,546961.0
Benoît Magimel,593227.0
Kiefer Sutherland,416340.0
Liam Neeson,806132.0
Ed Harris,756989.0
Samuel L. Jackson,1248160.0
Eva Mendes,565343.0
Catherine Deneuve,804295.0
Toni Collette,623989.0
Elle Fanning,617697.0
Simon Pegg,842401.0
Virginie Efira,546961.0
Roschdy Zem,464103.0
Jake Gyllenhaal,685892.0
,
Adrien Brody,609366.0
Guy Pearce,762495.0
Jessica Biel,514598.0
Paul Giamatti,537639.0
Edward Norton,668174.0
Ewan McGregor,841258.0
,
Cameron Diaz,991389.0
Toni Collette,623989.0
Mathieu Amalric,468160.0
Catherine Deneuve,804295.0
Emmanuelle Devos,250375.0
Melvil Poupaud,388416.0
Rachel Weisz,500260.0
,
François Berléand,718144.0
,
Ben Affleck,764532.0
Samuel L. Jackson,1248160.0
Toni Collette,623989.0
Vanessa Paradis,590762.0
Benoît Poelvoorde,839930.0
Daniel Craig,1176613.0
Alexandra Lamy,740247.0
Miou-Miou,1116193.0
Jean-Pierre Darroussin,561478.0
Ashton Kutcher,381500.0
Pierre Richard,1233933.0
Omar Sy,1790053.0
Adam Sandler,160501.0
Steve Buscemi,379073.0
Ralph Fiennes,1840748.0
Rooney Mara,449892.0
Matthew McConaughey,559265.0
Charlize Theron,654280.0
Javier Bardem,854792.0
Penelope Cruz,555782.0
Jake Gyllenhaal,685892.0
Jamie Foxx,956348.0
Cate Blanchett,1298132.0
Toni Collette,623989.0
Bradley Cooper,849694.0
Willem Dafoe,812428.0
Rooney Mara,449892.0
Ron Perlman,911315.0
Jason Statham,954392.0
Emmanuelle Devos,250375.0
Vincent Lindon,602467.0
Patrick Dempsey,934333.0
Ben Affleck,764532.0
Elle Fanning,617697.0
Brendan Gleeson,1178490.0
Jennifer Garner,867874.0
Kevin Spacey,639966.0
Christopher Walken,506535.0
,
,
Jérémy Renier,391891.0
Gaspard Ulliel,686245.0
Léa Seydoux,875598.0
,
Kad Merad,1302807.0
Vincent Perez,581082.0
Pascal Legitimus,966372.0
Patrick Bruel,1044151.0
Anne Heche,392062.0
Ashton Kutcher,381500.0
Morgan Freeman,1025955.0
Samuel L. Jackson,1248160.0
François Cluzet,936250.0
,
Elodie Bouchez,480544.0
Kad Merad,1302807.0
Zabou Breitman,575630.0
Sabine Azéma,829894.0
André Dussollier,799227.0
Sandrine Kiberlain,633654.0
Javier Bardem,854792.0
Penelope Cruz,555782.0
Richard Gere,541835.0
Edward Norton,668174.0
Frances McDormand,427092.0
Gérard Jugnot,1106164.0
Pierce Brosnan,942816.0
Geoffrey Rush,1255056.0
Brendan Gleeson,1178490.0
Daniel Radcliffe,3679078.0
,
,
Michael Fassbender,816691.0
Vincent Lindon,602467.0
Léa Seydoux,875598.0
Vincent Lacoste,603666.0
Sandrine Kiberlain,633654.0
Laurent Lafitte,1030443.0
Kirsten Dunst,1043456.0
Martin Lawrence,581671.0
Luke Wilson,318892.0
Reda Kateb,402472.0
Benoît Magimel,593227.0
,
Valérie Bonneton,839651.0
Didier Bourdon,1125223.0
Isabelle Carré,448247.0
,
Ashley Judd,424981.0
Jessica Biel,514598.0
Lorant Deutsch,583503.0
Pierre Richard,1233933.0
Isabelle Carré,448247.0
Benoît Magimel,593227.0
Ramzy Bedia,961013.0
Audrey Tautou,1284086.0
Vincent Lindon,602467.0
Catherine Frot,769713.0
Oliver Gourmet,462258.0
Isabelle Carré,448247.0
Ryan Reynolds,855619.0
Franck Dubosc,1206610.0
Karin Viard,684440.0
François Berléand,718144.0
François Damiens,909456.0
Léa Drucker,370308.0
,
Denzel Washington,568910.0
,
,
Kad Merad,1302807.0
Elie Semoun,1189006.0
Morgan Freeman,1025955.0
Jim Caviezel,406370.0
Ashley Judd,424981.0
Camille Cottin,372997.0
Vincent Lacoste,603666.0
Carole Bouquet,569013.0
Samy Nacéri,1460289.0
François Berléand,718144.0
,
Jeff Bridges,405986.0
Ryan Reynolds,855619.0
Kevin Bacon,609898.0
Kristen Stewart,1013591.0
Ray Liotta,296794.0
Jason Statham,954392.0
Luke Evans,1513360.0
Sophie Marceau,1103195.0
Pierre Richard,1233933.0
Wesley Snipes,543111.0
Mathieu Kassovitz,1128188.0
Sandrine Kiberlain,633654.0
Albert Dupontel,692283.0
François Berléand,718144.0
Adrien Brody,609366.0
Roschdy Zem,464103.0
Samuel Le Bihan,645480.0
François Cluzet,936250.0
Mathilde Seigner,761914.0
Roschdy Zem,464103.0
Jack Nicholson,703636.0
Robin Wright,666646.0
Chris Hemsworth,1725937.0
Cillian Murphy,1146354.0
Brendan Gleeson,1178490.0
Tom Holland,2643533.0
Mickey Rourke,486286.0
Didier Bourdon,1125223.0
Orlando Bloom,2423195.0
Forest Whitaker,681539.0
Gérard Depardieu,1310040.0
Patrick Timsit,1003005.0
Tom Hanks,1002550.0
Emma Thompson,990910.0
Colin Farrell,647831.0
Paul Giamatti,537639.0
Melvil Poupaud,388416.0
Gene Hackman,541242.0
Sigourney Weaver,1349798.0
Jennifer Love Hewitt,758160.0
Ray Liotta,296794.0
Zach Galifianakis,792471.0
Nicole Kidman,659808.0
Willem Dafoe,812428.0
Ethan Hawke,600844.0
Zach Galifianakis,792471.0
Valérie Bonneton,839651.0
Jérémy Renier,391891.0
Oliver Gourmet,462258.0
Christian Bale,690751.0
Mark Wahlberg,662645.0
Amy Adams,756591.0
Louise Bourgoin,501330.0
Casey Affleck,933787.0
John Goodman,555852.0
Victoria Abril,808710.0
Wesley Snipes,543111.0
,
Léa Drucker,370308.0
Edward Norton,668174.0
Fabrice Eboue,711232.0
Michael Caine,620222.0
Harvey Keitel,415409.0
Rachel Weisz,500260.0
Paul Dano,597291.0
Jane Fonda,577101.0
Jeff Bridges,405986.0
Pierce Brosnan,942816.0
Gérard Depardieu,1310040.0
,
Viggo Mortensen,860544.0
Ethan Hawke,600844.0
,
,
Ryan Reynolds,855619.0
Mathieu Amalric,468160.0
Yvan Attal,495954.0
Bryan Cranston,715346.0
Romain Duris,659140.0
Jeff Goldblum,984799.0
Isabelle Huppert,444111.0
Scarlett Johansson,1254402.0
Harvey Keitel,415409.0
Vincent Lindon,602467.0
Frances McDormand,427092.0
Bill Murray,647588.0
Edward Norton,668174.0
Liev Schreiber,599554.0
Léa Seydoux,875598.0
Clovis Cornillac,812260.0
Pascal Elbé,391253.0
Pierre Richard,1233933.0
Jean-Pierre Darroussin,561478.0
François Civil,1063617.0
Chris Hemsworth,1725937.0
Al Pacino,598263.0
Tobey Maguire,1529110.0
Jeff Bridges,405986.0
Virginie Efira,546961.0
Cuba Gooding Jr.,624628.0
,
Kad Merad,1302807.0
Benoît Poelvoorde,839930.0
Zabou Breitman,575630.0
Léa Drucker,370308.0
Denis Podalydès,489932.0
Didier Bourdon,1125223.0
Gérard Depardieu,1310040.0
Nathalie Baye,738247.0
Julie Depardieu,521295.0
Eddie Murphy,816763.0
Cuba Gooding Jr.,624628.0
Marlon Wayans,762024.0
Benoît Magimel,593227.0
Pierre Niney,1213211.0
Philippe Torreton,360439.0
Mark Ruffalo,1113523.0
Meg Ryan,518416.0
Kevin Bacon,609898.0
,
Charlton Heston,1739324.0
Adam Driver,1402233.0
Laurence Fishburne,1005574.0
Shia LaBeouf,860922.0
Jon Voight,1023670.0
Dustin Hoffman,1081478.0
,
,
Camille Cottin,372997.0
Matt Damon,1033919.0
Gérard Lanvin,1086148.0
Alexandra Lamy,740247.0
Sergi Lopez,262656.0
Jessica Biel,514598.0
Colin Firth,729197.0
Kristin Scott Thomas,744904.0
Sophie Marceau,1103195.0
Thierry Lhermitte,983587.0
Isabelle Carré,448247.0
Christian Clavier,1940185.0
Jean Reno,1397999.0
,
,
,
Nathalie Baye,738247.0
Sergi Lopez,262656.0
Karin Viard,684440.0
Melvil Poupaud,388416.0
,
Juliette Binoche,451561.0
Steve Carell,382115.0
Emily Blunt,648342.0
Alain Chabat,1587428.0
Sean Penn,327128.0
John Travolta,784453.0
Robin Wright,666646.0
Amy Adams,756591.0
Clint Eastwood,1130535.0
Justin Timberlake,497985.0
John Goodman,555852.0
,
Niels Arestrup,559184.0
André Dussollier,799227.0
Mathieu Amalric,468160.0
Pierre Arditi,528709.0
Tommy Lee Jones,1040078.0
Susan Sarandon,309901.0
William H. Macy,348926.0
Natalie Portman,1348049.0
Zach Braff,727577.0
Sandrine Bonnaire,474840.0
Catherine Deneuve,804295.0
Vin Diesel,1382126.0
Sacha Baron Cohen,668612.0
Robert Pattinson,1913382.0
Mathieu Amalric,468160.0
Juliette Binoche,451561.0
Paul Giamatti,537639.0
Brad Pitt,1326866.0
Joseph Gordon-Levitt,835723.0
Casey Affleck,933787.0
Morgan Freeman,1025955.0
Ed Harris,756989.0
Sandra Bullock,612196.0
Tom Hanks,1002550.0
Viola Davis,823176.0
John Goodman,555852.0
Josh Brolin,980209.0
Benicio Del Toro,786290.0
Emma Thompson,990910.0
Al Pacino,598263.0
Winona Ryder,580454.0
Daniel Day-Lewis,742217.0
Timothée Chalamet,1192156.0
Linda Fiorentino,755710.0
Michèle Laroque,892896.0
Diane Kruger,700049.0
Benoît Magimel,593227.0
Kad Merad,1302807.0
Pascal Elbé,391253.0
Thierry Lhermitte,983587.0
Jennifer Aniston,398030.0
Kate Hudson,181372.0
Julia Roberts,1115041.0
Jennifer Garner,867874.0
Daniel Day-Lewis,742217.0
Michelle Pfeiffer,877204.0
Winona Ryder,580454.0
Oliver Gourmet,462258.0
Laurent Lafitte,1030443.0
Gaspard Ulliel,686245.0
Jessica Biel,514598.0
Sandra Bullock,612196.0
Keanu Reeves,878836.0
Monica Bellucci,1182197.0
Elsa Zylberstein,352459.0
Catherine Deneuve,804295.0
Adam Driver,1402233.0
Kirsten Dunst,1043456.0
,
Alain Chabat,1587428.0
Léa Drucker,370308.0
Benoît Magimel,593227.0
Nicole Kidman,659808.0
Antonio Banderas,650155.0
,
Javier Bardem,854792.0
Michel Blanc,1188272.0
Emmanuelle Béart,665732.0
Julie Depardieu,521295.0
Marina Foïs,775638.0
Charles Berling,324520.0
Léa Drucker,370308.0
Sergi Lopez,262656.0
Romain Duris,659140.0
Jamie Lee Curtis,524071.0
Channing Tatum,602867.0
Matthew McConaughey,559265.0
Mathieu Amalric,468160.0
,
Demi Moore,622296.0
Joseph Gordon-Levitt,835723.0
Anne Heche,392062.0
Jean Dujardin,1376846.0
Pascal Legitimus,966372.0
,
Scarlett Johansson,1254402.0
Sam Rockwell,408805.0
Rebel Wilson,358169.0
Paul Giamatti,537639.0
François-Xavier Demaison,819033.0
Keira Knightley,1170296.0
Jonathan Rhys Meyers,387057.0
François Cluzet,936250.0
Elsa Zylberstein,352459.0
Fabrice Luchini,783947.0
Valérie Bonneton,839651.0
Gabriel Byrne,472596.0
Kevin Spacey,639966.0
Benicio Del Toro,786290.0
Mathieu Amalric,468160.0
Edouard Baer,765735.0
Jamel Debbouze,2206954.0
Karin Viard,684440.0
Julie Depardieu,521295.0
Jean-Baptiste Lucien,348143.0
Ed Harris,756989.0
Viggo Mortensen,860544.0
Jeremy Irons,727417.0
Renee Zellweger,575359.0
Marina Foïs,775638.0
Clovis Cornillac,812260.0
Philippe Lacheau,2058071.0
Pio Marmaï,488178.0
Juliette Binoche,451561.0
Jude Law,746466.0
Robin Wright,666646.0
Josh Hartnett,756547.0
Mathilde Seigner,761914.0
Isabelle Huppert,444111.0
Jonah Hill,519499.0
Ben Stiller,639733.0
Vince Vaughn,524166.0
Isabelle Carré,448247.0
Nathalie Baye,738247.0
Ludivine Sagnier,722404.0
Carrie-Anne Moss,1261796.0
,
Juliette Binoche,451561.0
Josiane Balasko,955503.0
Gérard Depardieu,1310040.0
Adèle Exarchopoulos,638867.0
Kevin Spacey,639966.0
Jeremy Irons,727417.0
Demi Moore,622296.0
,
Jacques Gamblin,531381.0
Denis Podalydès,489932.0
Oliver Gourmet,462258.0
Gerard Butler,497458.0
Frances McDormand,427092.0
Billy Bob Thornton,402003.0
Scarlett Johansson,1254402.0
,
Mike Myers,849060.0
,
Adam Sandler,160501.0
Jack Nicholson,703636.0
Woody Harrelson,856816.0
John C. Reilly,471670.0
Heather Graham,526155.0
Marlon Brando,1329311.0
Val Kilmer,763045.0
Ron Perlman,911315.0
Clovis Cornillac,812260.0
,
Mike Myers,849060.0
Christopher Walken,506535.0
Anne Hathaway,934320.0
Isabelle Huppert,444111.0
Reda Kateb,402472.0
Karin Viard,684440.0
Laurent Lafitte,1030443.0
Mélanie Laurent,737378.0
Marina Foïs,775638.0
Oliver Gourmet,462258.0
Marlon Wayans,762024.0
,
,
Brendan Fraser,586366.0
James McAvoy,1168856.0
Jacques Gamblin,531381.0
Lambert Wilson,844391.0
,
Michael Keaton,695972.0
Andie MacDowell,591118.0
Sara Giraudeau,482049.0
Drew Barrymore,753467.0
Amy Adams,756591.0
Meryl Streep,724168.0
Guillaume Canet,868224.0
Idris Elba,1031062.0
Kate Winslet,1529444.0
Justin Timberlake,497985.0
Sharon Stone,705446.0
Bruce Willis,1133115.0
Clive Owen,636984.0
Naomi Watts,473915.0
Valérie Bonneton,839651.0
Vincent Lacoste,603666.0
Karin Viard,684440.0
Jamie Lee Curtis,524071.0
,
Sarah Jessica Parker,549429.0
Pierce Brosnan,942816.0
Greg Kinnear,257394.0
Catherine Deneuve,804295.0
,
Jean-Pierre Darroussin,561478.0
Harrison Ford,1550190.0
Greg Kinnear,257394.0
Patrick Bruel,1044151.0
Valérie Lemercier,1499262.0
Fanny Ardant,536818.0
Paul Giamatti,537639.0
Zac Efron,500826.0
Colin Firth,729197.0
Uma Thurman,529455.0
Omar Sy,1790053.0
Colin Firth,729197.0
Julianne Moore,577795.0
Clive Owen,636984.0
Michael Caine,620222.0
Johnny Depp,1284078.0
Ewan McGregor,841258.0
Gwyneth Paltrow,1178753.0
Jeff Goldblum,984799.0
Samuel Le Bihan,645480.0
Vanessa Paradis,590762.0
Bruce Willis,1133115.0
Julie Depardieu,521295.0
Marina Foïs,775638.0
Charlotte Rampling,592872.0
Karin Viard,684440.0
François Berléand,718144.0
Anthony Hopkins,871117.0
Scarlett Johansson,1254402.0
Helen Mirren,579047.0
Jessica Biel,514598.0
Toni Collette,623989.0
,
,
,
Michel Blanc,1188272.0
,
Steve Carell,382115.0
Tommy Lee Jones,1040078.0
Meryl Streep,724168.0
François Cluzet,936250.0
André Dussollier,799227.0
Karin Viard,684440.0
Diane Kruger,700049.0
Jean-Pierre Darroussin,561478.0
Jason Statham,954392.0
Mark Wahlberg,662645.0
Eric Bana,519486.0
Johnny Hallyday,1112004.0
Nicole Garcia,625202.0
Jean-Pierre Bacri,1041883.0
Juliette Binoche,451561.0
Russell Crowe,745619.0
Hugh Jackman,1204170.0
Anne Hathaway,934320.0
Sacha Baron Cohen,668612.0
Helena Bonham Carter,1875890.0
Eddie Redmayne,1231262.0
Clovis Cornillac,812260.0
Colin Farrell,647831.0
Ralph Fiennes,1840748.0
Brendan Gleeson,1178490.0
Clémence Poésy,1584167.0
Jérémy Renier,391891.0
Cécile De France,644071.0
Kad Merad,1302807.0
Dany Boon,2401746.0
Whoopi Goldberg,531781.0
Miou-Miou,1116193.0
Yolande Moreau,869413.0
Pierre Richard,1233933.0
Clint Eastwood,1130535.0
,
Mathieu Amalric,468160.0
Adrien Brody,609366.0
George Clooney,965655.0
Willem Dafoe,812428.0
Isabelle Huppert,444111.0
Bill Murray,647588.0
Meryl Streep,724168.0
Owen Wilson,683014.0
Bernard Giraudeau,1142120.0
Charles Berling,324520.0
,
,
Jeff Bridges,405986.0
Kevin Spacey,639966.0
Pierre Arditi,528709.0
Zabou Breitman,575630.0
Denis Podalydès,489932.0
Johnny Depp,1284078.0
Bill Murray,647588.0
Sarah Jessica Parker,549429.0
Yvan Attal,495954.0
Pascal Elbé,391253.0
,
Michèle Laroque,892896.0
,
,
,
Karin Viard,684440.0
Anne Hathaway,934320.0
,
,
Reese Witherspoon,232971.0
Joaquin Phoenix,776836.0
,
Jennifer Aniston,398030.0
Kevin Costner,1006499.0
Mark Ruffalo,1113523.0
Fabrice Eboue,711232.0
Marina Foïs,775638.0
,
Robert De Niro,704796.0
Zac Efron,500826.0
Danny Glover,930218.0
Camille Cottin,372997.0
Vincent Macaigne,200313.0
,
Jonathan Cohen,694715.0
Manu Payet,812396.0
- Artus,994468.0
Jennifer Aniston,398030.0
Nicole Kidman,659808.0
Adam Sandler,160501.0
Keira Knightley,1170296.0
Mark Ruffalo,1113523.0
,
,
Mathilde Seigner,761914.0
,
Drew Barrymore,753467.0
Brad Pitt,1326866.0
Ray Liotta,296794.0
Michael Keaton,695972.0
,
,
,
,
Whoopi Goldberg,531781.0
Frances McDormand,427092.0
Richard Berry,667689.0
Tommy Lee Jones,1040078.0
William H. Macy,348926.0
Frances McDormand,427092.0
Steve Buscemi,379073.0
Daniel Auteuil,1006810.0
Jean-Pierre Darroussin,561478.0
,
Isabelle Huppert,444111.0
Vincent Lindon,602467.0
Fabrice Luchini,783947.0
François Cluzet,936250.0
Denis Podalydès,489932.0
Paul Rudd,912182.0
Melissa McCarthy,636423.0
Jason Segel,224009.0
Jennifer Lopez,317439.0
Jason Statham,954392.0
Nick Nolte,368545.0
,
Carole Bouquet,569013.0
Gérard Lanvin,1086148.0
Virginie Ledoyen,537066.0
François Berléand,718144.0
Denis Podalydès,489932.0
Guillaume Canet,868224.0
Vanessa Paradis,590762.0
Ethan Hawke,600844.0
Liam Neeson,806132.0
Channing Tatum,602867.0
Tahar Rahim,520372.0
Virginie Efira,546961.0
Adèle Exarchopoulos,638867.0
Laure Calamy,374240.0
Gaspard Ulliel,686245.0
Johnny Hallyday,1112004.0
Jean Rochefort,915380.0
Gérard Depardieu,1310040.0
Elsa Zylberstein,352459.0
Gad Elmaleh,1513226.0
Ralph Fiennes,1840748.0
Robert De Niro,704796.0
Philip Seymour Hoffman,633872.0
Zabou Breitman,575630.0
Jacques Gamblin,531381.0
Elsa Zylberstein,352459.0
Romain Duris,659140.0
Emilie Dequenne,399313.0
Cameron Diaz,991389.0
Charlie Sheen,693558.0
Brad Pitt,1326866.0
Winona Ryder,580454.0
Amy Adams,756591.0
Jake Gyllenhaal,685892.0
Vincent Cassel,940708.0
James McAvoy,1168856.0
Vincent Perez,581082.0
Kristin Scott Thomas,744904.0
Margot Robbie,1286424.0
Matthias Schoenaerts,257126.0
Lambert Wilson,844391.0
André Bourvil,3728685.0
Louis De Funès,2631867.0
Ice Cube,269849.0
,
Juliette Binoche,451561.0
Camille Cottin,372997.0
Lambert Wilson,844391.0
Emma Thompson,990910.0
Clovis Cornillac,812260.0
Karin Viard,684440.0
Dany Boon,2401746.0
Emmanuelle Devos,250375.0
François Cluzet,936250.0
Agnès Jaoui,665349.0
Roschdy Zem,464103.0
,
Amy Adams,756591.0
Christian Bale,690751.0
Steve Carell,382115.0
Sam Rockwell,408805.0
Bill Pullman,496256.0
Alexandra Lamy,740247.0
Gilles Lellouche,898194.0
Jean-Baptiste Lucien,348143.0
,
,
Léa Drucker,370308.0
Gérard Depardieu,1310040.0
Benoît Poelvoorde,839930.0
Mélanie Thierry,433945.0
Oliver Gourmet,462258.0
Lambert Wilson,844391.0
,
Matthew Broderick,363568.0
André Dussollier,799227.0
Dustin Hoffman,1081478.0
Kevin Kline,749101.0
Christopher Lloyd,1101679.0
William H. Macy,348926.0
Emma Watson,3449268.0
Sigourney Weaver,1349798.0
Sabine Azéma,829894.0
Matt Damon,1033919.0
Michael Douglas,1018055.0
Dan Aykroyd,714770.0
Zabou Breitman,575630.0
Agnès Jaoui,665349.0
Jean-Pierre Bacri,1041883.0
Jean-Pierre Darroussin,561478.0
Jean-Hugues Anglade,647571.0
Denis Podalydès,489932.0
Lambert Wilson,844391.0
Yvan Attal,495954.0
Emmanuelle Devos,250375.0
,
Eddie Murphy,816763.0
Bill Murray,647588.0
Andie MacDowell,591118.0
Charlotte Gainsbourg,601736.0
Jason Statham,954392.0
Anne Heche,392062.0
Denzel Washington,568910.0
Ray Liotta,296794.0
Matt Damon,1033919.0
Catherine Deneuve,804295.0
Marina Foïs,775638.0
Josiane Balasko,955503.0
François Berléand,718144.0
Isabelle Carré,448247.0
Nicole Garcia,625202.0
Mathilde Seigner,761914.0
Seth Rogen,231913.0
Charlize Theron,654280.0
Carole Bouquet,569013.0
Oliver Gourmet,462258.0
Geoffrey Rush,1255056.0
Daniel Auteuil,1006810.0
Oliver Gourmet,462258.0
Mathieu Kassovitz,1128188.0
,
Orlando Bloom,2423195.0
Noomi Rapace,691108.0
Toni Collette,623989.0
Michael Douglas,1018055.0
John Malkovich,552689.0
Nicole Kidman,659808.0
Jean-Marc Barr,538378.0
Lambert Wilson,844391.0
Sara Giraudeau,482049.0
Christian Bale,690751.0
Michael Caine,620222.0
Hugh Jackman,1204170.0
Scarlett Johansson,1254402.0
Camille Cottin,372997.0
André Dussollier,799227.0
Pascal Elbé,391253.0
Sara Giraudeau,482049.0
Mathieu Amalric,468160.0
Emmanuelle Seigner,729917.0
Rowan Atkinson,1647573.0
,
,
Kevin Costner,1006499.0
Sam Worthington,1822292.0
Richard Berry,667689.0
Nick Nolte,368545.0
Julia Roberts,1115041.0
Marlon Wayans,762024.0
Reese Witherspoon,232971.0
Luke Wilson,318892.0
Jean-Marc Barr,538378.0
Sandrine Kiberlain,633654.0
Laurent Lafitte,1030443.0
Andie MacDowell,591118.0
Julianne Moore,577795.0
Robert Downey Jr,1143031.0
Frances McDormand,427092.0
Tim Robbins,476231.0
Harrison Ford,1550190.0
Jeff Goldblum,984799.0
Diane Keaton,583909.0
Thierry Lhermitte,983587.0
,
,
Jean Dujardin,1376846.0
Pascal Elbé,391253.0
Claude Brasseur,1158423.0
Jean-Hugues Anglade,647571.0
Denis Podalydès,489932.0
Michael Fassbender,816691.0
Charlotte Gainsbourg,601736.0
Val Kilmer,763045.0
Romain Duris,659140.0
Emmanuelle Devos,250375.0
Sergi Lopez,262656.0
,
Javier Bardem,854792.0
Didier Bourdon,1125223.0
,
Jennifer Lopez,317439.0
,
Katherine Heigl,321258.0
Alain Chabat,1587428.0
Judith Godrèche,668394.0
Sylvie Testud,453379.0
Anne Hathaway,934320.0
Rebel Wilson,358169.0
Dany Boon,2401746.0
Cécile De France,644071.0
Jim Carrey,1069940.0
Matthew Broderick,363568.0
Jack Black,747587.0
Ben Stiller,639733.0
Owen Wilson,683014.0
Victoria Abril,808710.0
Jean-Pierre Darroussin,561478.0
Sylvie Testud,453379.0
,
,
Oliver Gourmet,462258.0
Jamel Debbouze,2206954.0
Alban Ivanov,748878.0
Jessica Chastain,687033.0
Penelope Cruz,555782.0
Diane Kruger,700049.0
Franck Dubosc,1206610.0
Elsa Zylberstein,352459.0
Géraldine Nakache,773623.0
Benicio Del Toro,786290.0
Sandrine Kiberlain,633654.0
Vincent Macaigne,200313.0
