Titre,Démarrage,Entrées totales,Réalisateur,Pays,Genre,Date de sortie,Classification,Distributeur,Rang toutes exploitations,Rang général,Nb 1ère places hebdo,Nb semaines Top20,Meilleure place hebdo,Acteur principal,Acteur secondaire
un voisin trop parfait,31827,62515,Rob Cohen,Etats-Unis,Thriller,2015-05-20,Moins de 12 ans,Universal,,,0,2,17,Jennifer Lopez,
les chaises musicales,31881,61854,,France,Comédie dramatique,2015-07-29,Tous publics,Bac Films,,,0,1,18,Isabelle Carré,
"jasper, pingouin explorateur",32027,84813,,Allemagne,Animation,2009-12-16,Tous publics,Bac Films,,,0,1,19,,
#akira (4k),,70911,,Japon,Animation,2020-08-19,Tous publics,Eurozoom,,,0,3,11,,
salton sea,31884,53318,D.J. Caruso,Etats-Unis,Aventure - Action,2002-08-28,Moins de 12 ans,Warner Bros.,,,0,1,14,Val Kilmer,
sundown,31985,77852,,Mexique,Drame,2022-07-27,Tous publics,Ad vitam,,,0,3,13,Charlotte Gainsbourg,
mission yéti,32103,76272,,Canada,Animation,2020-01-29,Tous publics,Eurozoom,,,0,1,19,,
mariage à mendoza,32115,60553,,France,Comédie dramatique,2013-01-23,Tous publics,Diaphana,,,0,1,16,,
la terre des hommes,32011,75502,,France,Drame,2021-08-25,Tous publics,Ad vitam,,,0,1,18,,Oliver Gourmet
les herbes sèches,32179,140173,,Turquie,Drame,2023-07-12,Tous publics,Memento Films,,,0,3,15,,
sofia,32198,81213,,France,Drame,2018-09-05,Tous publics,Memento Films,,,0,1,17,,
race for glory: audi vs lancia,32203,49702,,Italie,Drame,2024-02-07,Tous publics,Metropolitan,,,0,0,,,
flandres,32293,87160,,France,Drame,2006-08-30,Moins de 12 ans,Tadrart Films,,,0,0,,,
les acacias,32420,95478,,Argentine,Drame,2012-01-04,Tous publics,Bodega Films,,,0,0,,,
paradis paris,32092,57175,,France,Comédie dramatique,2024-06-12,Tous publics,Studiocanal,,,0,2,11,Monica Bellucci,"André Dussollier, Roschdy Zem"
eldorado,32421,141154,,France,Comédie dramatique,2008-06-18,Tous publics,Haut et Court,,,0,3,11,,
kedma,32424,95679,,France,Drame,2002-05-22,Tous publics,Studiocanal,,,0,1,15,,
la vie moderne,32128,62796,,France,Drame,2000-03-01,Tous publics,Gémini Films,,,0,1,14,Isabelle Huppert,
the lighthouse,32156,76122,,Etats-Unis,Thriller,2019-12-18,Moins de 12 ans,Universal,,,0,0,,"Willem Dafoe, Robert Pattinson",
morceaux choisis,32179,41946,,Etats-Unis,Comédie,2000-08-30,Tous publics,-,,,0,1,13,,"Sharon Stone, Kiefer Sutherland"
les particules élémentaires,32435,51121,,Allemagne,Comédie dramatique,2006-08-30,Tous publics,TFM Distribution,,,0,0,,,
personne n'y comprend rien,32502,148457,,France,Documentaire,2025-01-08,Tous publics,Jour2Fête,,,0,2,19,,
la vallée des loups (2017),32511,148579,,France,Documentaire,2017-01-04,Tous publics,Pathé,,,0,0,,,
hardcore henry,32575,51084,,Etats-Unis,Aventure - Action,2016-04-13,Moins de 12 ans,Metropolitan,,,0,0,,,
imogene,32432,56965,,Etats-Unis,Comédie,2013-08-07,Tous publics,Eurozoom,,,0,1,15,"Annette Bening, Kristen Wiig",Matt Dillon
5 hectares,32433,90346,,France,Comédie,2023-12-27,Tous publics,Paname Distribution,,,0,0,,Lambert Wilson,
la mémoire du tueur,32629,52337,,Pays-Bas,Thriller,2004-04-21,Tous publics,ARP Selection,,,0,0,,,
les cinq diables (the five devils),32452,71833,,France,Comédie dramatique,2022-08-31,Tous publics,Le Pacte,,,0,0,,Adèle Exarchopoulos,
texas chainsaw 3d,32642,47059,,Etats-Unis,Horreur,2013-07-31,Moins de 16 ans,Metropolitan,,,0,2,13,,
aux yeux de tous,32459,55494,Cédric Jimenez,France,Thriller,2012-04-04,Tous publics,Distrib Films,,,0,1,17,,
sherif jackson,32500,52064,,Etats-Unis,Western,2013-10-09,Moins de 12 ans,Potemkine Films,,,0,1,18,Ed Harris,
les gens d’à côté,32501,73294,André Téchiné,France,Drame,2024-07-10,Tous publics,Jour2Fête,,,0,3,12,Isabelle Huppert,
la squale,32825,59565,,France,Comédie dramatique,2000-11-29,Moins de 12 ans,UFD,,,0,1,15,,
blue valentine,32527,120308,,Etats-Unis,Drame,2011-06-15,Tous publics,Films sans frontières,,,0,1,19,Ryan Gosling,
bon plan,32568,42498,,France,Comédie,2000-12-27,Tous publics,UIP,,,0,0,,Ludivine Sagnier,Thierry Lhermitte
atlantique,32846,66671,,France,Drame,2019-10-02,Tous publics,Ad vitam,,,0,1,18,,
top chronos,32852,40130,,Etats-Unis,Aventure - Action,2002-08-14,Tous publics,UIP,,,0,1,13,,
rêve de champion,32578,38823,,Etats-Unis,Drame,2002-07-31,Tous publics,GBVI,,,0,0,,Dennis Quaid,
my sunshine,32894,78561,,Japon,Drame,2024-12-25,Tous publics,Art House,,,0,1,18,,
le sens de la vie pour 9.99$,32804,82474,,Israël,Animation,2009-04-29,Tous publics,Memento Films,,,0,1,19,,
joyland,32996,115081,,,Drame,2022-12-28,Tous publics,Condor Distribution,,,0,3,19,,
un poison violent,32846,92007,,France,Drame,2010-08-04,Tous publics,Sophie Dulac,,,0,2,16,Michel Galabru,
umami,32871,45358,,France,Comédie dramatique,2023-05-17,Tous publics,Zinc,,,0,2,13,"Gérard Depardieu, Pierre Richard",Sandrine Bonnaire
stage beauty,33252,51342,,Grande-Bretagne,Drame,2005-03-02,Tous publics,Haut et Court,,,0,0,,,
manou à l'école des goélands,32890,89747,,Allemagne,Animation,2019-07-03,Tous publics,ARP Selection,,,0,3,13,,
les gardiennes de la planète,32892,148111,,France,Documentaire,2023-02-22,Tous publics,-,,,0,1,20,,
love me,32897,55509,,France,Drame,2000-02-23,Tous publics,-,,,0,1,14,"Johnny Hallyday, Sandrine Kiberlain","Julie Depardieu, Elie Semoun"
arnaque à la carte,32931,35869,,Etats-Unis,Comédie,2013-06-12,Tous publics,Universal,,,0,1,13,"Jason Bateman, Melissa McCarthy",
bienvenue à collinwood,32938,51442,- Russo (brothers),Etats-Unis,Comédie,2002-12-04,Tous publics,Metropolitan,,,0,1,12,"William H. Macy, Sam Rockwell",George Clooney
le tueur (2008),32947,42581,,France,Thriller,2008-01-09,Tous publics,UGC Distribution,,,0,0,,Mélanie Laurent,
border,33434,89586,,Suède,Fantasy,2019-01-09,Moins de 12 ans,Metropolitan,,,0,1,19,,
le fidèle,33044,39310,,Belgique,Thriller,2017-11-01,Tous publics,Pathé,,,0,0,,"Adèle Exarchopoulos, Matthias Schoenaerts",
#les temps modernes (rep. 2003),,492788,Charles Chaplin,Etats-Unis,Comédie,2003-06-04,Tous publics,MK2 Diffusion,,,0,1,16,,
the first slam dunk,33488,54194,,Japon,Animation,2023-07-26,Tous publics,Wild Bunch,,,0,1,17,,
together,33495,59202,,Suède,Comédie dramatique,2001-06-13,Tous publics,Haut et Court,,,0,1,13,,
parlez-moi d'amour,33266,55692,,France,Comédie dramatique,2002-10-09,Tous publics,Studiocanal,,,0,1,14,"Niels Arestrup, Judith Godrèche",
tokyo fiancée,33522,67967,,Belgique,Romance,2015-03-04,Tous publics,Eurozoom,,,0,1,20,,
le journal d'une baby-sitter,33297,63239,,Etats-Unis,Romance,2008-05-14,Tous publics,TFM Distribution,,,0,0,,"Scarlett Johansson, Paul Giamatti",Chris Evans
chroniques de téhéran,33572,100608,,Iran,Drame,2024-03-13,Tous publics,ARP Selection,,,0,1,18,,
pur week-end,33439,368009,,France,Comédie,2007-05-01,Tous publics,Wild Bunch,,,0,3,4,Kad Merad,"Jean-Hugues Anglade, François Berléand"
gueules noires,33469,47575,,France,Fantasy,2023-11-15,Moins de 12 ans,Alba Longa,,,0,0,,"Jean-Hugues Anglade, Samuel Le Bihan",Philippe Torreton
la conférence,33680,81747,,Allemagne,Drame,2023-04-19,Tous publics,Condor Distribution,,,0,1,17,,
un beau voyou,33521,57956,,France,Comédie,2019-01-02,Tous publics,Pyramide,,,0,0,,Charles Berling,
debout les femmes!,33988,142305,,France,Documentaire,2021-10-13,Tous publics,Jour2Fête,,,0,2,12,,
landes,33543,85042,,France,Drame,2013-07-31,Tous publics,Sophie Dulac,,,0,2,12,Miou-Miou,
j'ai perdu albert,33558,61070,,France,Comédie,2018-09-12,Tous publics,Studiocanal,,,0,1,17,,Josiane Balasko
le pacte du sang,33563,39912,Renny Harlin,Etats-Unis,Horreur,2006-12-13,Tous publics,Gaumont Sony,,,0,0,,,
the silent house,34006,43976,,Uruguay,Horreur,2011-03-16,Moins de 12 ans,UFO Distribution,,,0,0,,,
apaches,33659,47057,,Belgique,Aventure - Action,2023-03-29,Tous publics,-,,,0,1,17,- Artus,
how to have sex,34062,70919,,Grande-Bretagne,Drame,2023-11-15,Tous publics,Condor Distribution,,,0,1,20,,
phantom boy,33691,151456,,France,Animation,2015-10-14,Tous publics,Diaphana,,,0,2,16,,
adieu gary,33700,134491,,France,Comédie dramatique,2009-07-22,Tous publics,Studiocanal,,,0,3,14,Jean-Pierre Bacri,
drôle de félix,34068,84598,,France,Comédie,2000-04-19,Tous publics,Pyramide,,,0,1,15,,
love life,34071,100287,,Japon,Drame,2023-06-14,Tous publics,Art House,,,0,2,13,,
terrifier 2,34089,70939,,Etats-Unis,Horreur,2023-01-11,Moins de 16 ans,-,,,0,2,14,,
a propos d'elly,34115,100582,,Iran,Drame,2009-09-09,Tous publics,Memento Films,,,0,1,17,,
spirale : l'héritage de saw,33994,61408,,Etats-Unis,Horreur,2021-07-21,Moins de 16 ans,Metropolitan,,,0,2,15,Chris Rock,Samuel L. Jackson
queen and country,34012,82108,John Boorman,Grande-Bretagne,Comédie dramatique,2015-01-07,Tous publics,Le Pacte,,,0,1,18,,
les petits flocons,34041,44502,,France,Comédie,2019-01-23,Tous publics,Bac Films,,,0,1,18,,
easy money (2011),34316,45708,,Suède,Thriller,2011-03-30,Moins de 12 ans,MK2 Diffusion,,,0,0,,,
nymphomaniac - volume 2,34065,72147,,Danemark,Drame,2014-01-29,Moins de 18 ans,Films du Losange,,,0,0,,Charlotte Gainsbourg,"Jean-Marc Barr, Willem Dafoe, Shia LaBeouf, Christian Slater, Uma Thurman"
animal kingdom,34066,107145,,Australie,Drame,2011-04-27,Moins de 12 ans,ARP Selection,,,0,0,,,Guy Pearce
naissance des pieuvres,34466,78477,,France,Drame,2007-08-15,Tous publics,Haut et Court,,,0,0,,,
the third murder,34499,95685,,Japon,Thriller,2018-04-11,Tous publics,Le Pacte,,,0,0,,,
coldwater,34511,53547,,Etats-Unis,Drame,2014-07-09,Moins de 12 ans,KMBO,,,0,1,16,,
music of my life,34517,60628,,Grande-Bretagne,Comédie dramatique,2019-09-11,Tous publics,UGC Distribution,,,0,1,14,,
song to song,34155,83535,Terrence Malick,Etats-Unis,Drame,2017-07-12,Tous publics,Metropolitan,,,0,1,17,"Michael Fassbender, Ryan Gosling, Rooney Mara, Natalie Portman","Cate Blanchett, Holly Hunter, Val Kilmer"
rester vertical,34156,73760,,France,Drame,2016-08-24,Moins de 12 ans,Films du Losange,,,0,1,19,,Laure Calamy
la bande à baader,34637,52235,,Allemagne,Drame,2008-11-12,Tous publics,Metropolitan,,,0,0,,,
braqueurs d'élite,34416,47177,,France,Aventure - Action,2018-08-29,Tous publics,EuropaCorp,,,0,1,18,,
strange way of life,34487,68973,Pedro Almodovar,Espagne,Western,2023-08-16,Tous publics,Pathé,,,0,1,17,"Ethan Hawke, Pedro Pascal",
diamant brut,34687,67260,,France,Drame,2024-11-20,Tous publics,Pyramide,,,0,1,17,,
tout ce qu'il me reste de la révolution,35007,99487,,France,Comédie,2019-02-06,Tous publics,UFO Distribution,,,0,1,19,,
belles à mourir,34607,52296,,Etats-Unis,Comédie,2000-02-02,Tous publics,-,,,0,1,15,"Kirsten Dunst, Denise Richards",
la voie royale,35015,157671,,France,Drame,2023-08-09,Tous publics,Pyramide,,,0,3,17,,
maybe baby ou comment les anglais se reproduisent,34649,62467,,Grande-Bretagne,Comédie,2000-10-11,Tous publics,Cipa,,,0,1,19,,Rowan Atkinson
funny people,34650,48196,Judd Apatow,Etats-Unis,Comédie,2009-10-07,Tous publics,Universal,,,0,1,18,"Adam Sandler, Seth Rogen","Eric Bana, Jonah Hill"
joli joli,34681,66393,,France,Musical,2024-12-25,Tous publics,Haut et Court,,,0,1,17,José Garcia,
sexes très opposés,35032,80839,,France,Comédie,2002-07-10,Tous publics,-,,,0,1,13,,
"fritz bauer, un héros allemand",35037,77174,,Allemagne,Drame,2016-04-13,Tous publics,ARP Selection,,,0,1,18,,
le temps des aveux,34948,65655,Régis Wargnier,France,Aventure - Action,2014-12-17,Tous publics,Gaumont,,,0,1,19,Oliver Gourmet,
rouge,35011,77766,,France,Thriller,2021-08-11,Tous publics,Ad vitam,,,0,2,13,,Oliver Gourmet
je danserai si je veux,35094,107988,,Palestine,Drame,2017-04-12,Tous publics,Paname Distribution,,,0,2,20,,
beau is afraid,35019,70904,,Etats-Unis,Comédie dramatique,2023-04-26,Moins de 12 ans,ARP Selection,,,0,1,18,Joaquin Phoenix,
made in italy,35102,54045,,France,Comédie,2008-07-02,Tous publics,Pyramide,,,0,2,15,,
l'astronaute,35020,56274,,France,Comédie dramatique,2023-02-15,Tous publics,Diaphana,,,0,1,19,Mathieu Kassovitz,
touristes,35112,66855,,Grande-Bretagne,Comédie,2012-12-26,Tous publics,Le Pacte,,,0,0,,,
m (2017),35112,68300,,France,Drame,2017-11-15,Tous publics,Ad vitam,,,0,1,20,,
le stade,35213,67531,,France,Documentaire,2022-04-13,Tous publics,Pathé,,,0,2,10,,
les ogres,35270,114266,,France,Comédie dramatique,2016-03-16,Tous publics,Pyramide,,,0,0,,,
un beau matin,35039,72459,,France,Drame,2022-10-05,Tous publics,Films du Losange,,,0,2,12,"Melvil Poupaud, Léa Seydoux",Nicole Garcia
the killer (2024),35058,43029,John Woo,Etats-Unis,Thriller,2024-10-23,Moins de 12 ans,Universal,,,0,0,,Omar Sy,Sam Worthington
boy a,35101,91882,,Grande-Bretagne,Drame,2009-02-25,Tous publics,Pyramide,,,0,1,17,Andrew Garfield,
la vie devant ses yeux,35108,57192,,Etats-Unis,Drame,2008-09-17,Tous publics,Metropolitan,,,0,0,,Uma Thurman,
les poings contre les murs,35412,88496,,Grande-Bretagne,Drame,2014-06-04,Moins de 12 ans,Le Pacte,,,0,2,14,,
follow_dead,35528,69953,,Etats-Unis,Horreur,2023-12-13,Moins de 12 ans,Metropolitan,,,0,1,17,,
blanche comme neige (2019),35275,60023,Anne Fontaine,France,Comédie,2019-04-10,Tous publics,Gaumont,,,0,1,17,Isabelle Huppert,"Charles Berling, Jonathan Cohen, Vincent Macaigne, Benoît Poelvoorde"
le petit blond de la casbah,35283,66428,Alexandre Arcady,France,Drame,2023-11-15,Tous publics,Sophie Dulac,,,0,1,19,,Pascal Elbé
cavale (la trilogie 2),35310,167462,,France,Thriller,2003-01-08,Moins de 12 ans,Diaphana,,,0,4,15,Catherine Frot,
la sagesse des crocodiles,35335,91411,,Grande-Bretagne,Fantasy,2000-08-16,Moins de 12 ans,Mars Distribution,,,0,3,12,Jude Law,
le géant égoïste,35593,149467,,Grande-Bretagne,Drame,2013-12-18,Tous publics,Pyramide,,,0,1,18,,
nicky larson: angel dust,35833,57984,,Japon,Animation,2024-01-24,Tous publics,-,,,0,0,,,
l'ascenseur (niveau 2),35497,41656,,Etats-Unis,Horreur,2002-01-23,Moins de 12 ans,SND,,,0,1,17,Naomi Watts,Ron Perlman
ce dont rêvent les filles,35553,38420,,Etats-Unis,Film familial,2003-07-23,Tous publics,Warner Bros.,,,0,1,13,Colin Firth,
"sam, je suis sam",35567,230200,,Etats-Unis,Comédie dramatique,2002-04-30,Tous publics,Metropolitan,,,0,3,11,"Sean Penn, Michelle Pfeiffer",Dakota Fanning
la merditude des choses,35906,108627,,Belgique,Comédie dramatique,2009-12-30,Tous publics,MK2 Diffusion,,,0,0,,,
les ames soeurs,35572,75889,André Téchiné,France,Drame,2023-04-12,Tous publics,Ad vitam,,,0,1,16,,
justin bieber: never say never,35582,45943,Jon M. Chu,Etats-Unis,Documentaire,2011-02-23,Tous publics,Paramount,,,0,0,,,
la maison de la radio,35961,100631,,France,Documentaire,2013-04-03,Tous publics,Films du Losange,,,0,2,17,,
méandre,35961,70110,,France,Thriller,2021-05-26,Moins de 12 ans,Alba Longa,,,0,2,11,,
trahison,35840,50066,,Etats-Unis,Thriller,2009-02-04,Tous publics,Paramount,,,0,1,19,"Don Cheadle, Guy Pearce",Jeff Daniels
adieu paris !,35841,104152,,France,Comédie,2022-01-26,Tous publics,Le Pacte,,,0,2,17,Benoît Poelvoorde,"Pierre Arditi, Edouard Baer, François Damiens, Gérard Depardieu, Ludivine Sagnier"
la passagère (2022),35850,73364,,France,Drame,2022-12-28,Tous publics,Bac Films,,,0,1,18,Cécile De France,
avant la nuit,35869,179152,Julian Schnabel,Etats-Unis,Drame,2001-06-13,Tous publics,Films sans frontières,,,0,2,12,"Javier Bardem, Johnny Depp",Sean Penn
in the loop,36019,112206,,Grande-Bretagne,Comédie,2009-11-18,Tous publics,CTV International,,,0,0,,,
anonymous,35874,38732,Roland Emmerich,Etats-Unis,Thriller,2012-01-04,Tous publics,Sony Pictures,,,0,1,20,,
le photographe,36051,98025,,Inde,Romance,2020-01-22,Tous publics,Le Pacte,,,0,1,16,,
légitime défense,35917,38181,,France,Thriller,2011-03-16,Tous publics,Haut et Court,,,0,1,20,"Oliver Gourmet, Jean-Paul Rouve",Claude Brasseur
vendeur,35947,56400,,France,Comédie dramatique,2016-05-04,Tous publics,Bac Films,,,0,1,15,"Sara Giraudeau, Pio Marmaï",
neuilly-poissy,36185,82803,,France,Comédie,2024-05-08,Tous publics,Paradis Films,,,0,2,15,,
sauvages,36217,104050,,France,Animation,2024-10-16,Tous publics,Haut et Court,,,0,1,19,,
la locataire,35962,48935,,Etats-Unis,Thriller,2011-07-27,Moins de 12 ans,Metropolitan,,,0,1,14,Hilary Swank,
"love again : un peu, beaucoup, passionnément",36242,52645,,Etats-Unis,Romance,2023-06-07,Tous publics,Sony Pictures,,,0,1,13,,
martin eden,36268,123536,,Italie,Drame,2019-10-16,Tous publics,Shellac,,,0,0,,,
asphalte (2015),36003,99571,,France,Comédie dramatique,2015-10-07,Tous publics,Paradis Films,,,0,2,14,Isabelle Huppert,
c'est la fin,36050,58602,,Etats-Unis,Comédie,2013-10-09,Tous publics,Sony Pictures,,,0,1,17,"James Franco, Jonah Hill, Seth Rogen",Emma Watson
lost in la mancha,36064,162362,,Grande-Bretagne,Documentaire,2003-07-16,Tous publics,Haut et Court,,,0,3,14,"Johnny Depp, Jean Rochefort",Vanessa Paradis
the vigil,36359,73812,,Etats-Unis,Horreur,2020-07-29,Moins de 12 ans,Wild Bunch,,,0,3,10,,
fratè,36400,56371,,France,Comédie,2022-06-15,Tous publics,Le Pacte,,,0,2,6,,
mignonnes,36415,91488,,France,Comédie dramatique,2020-08-19,Tous publics,Bac Films,,,0,3,10,,
quand chuck rencontre larry,36264,43429,Dennis Dugan,Etats-Unis,Comédie,2007-08-29,Tous publics,Paramount,,,0,0,,"Jessica Biel, Kevin James, Adam Sandler","Dan Aykroyd, Steve Buscemi"
a l'intérieur,36266,70839,,France,Horreur,2007-06-13,Moins de 16 ans,Fabrique de Films,,,0,0,,Béatrice Dalle,Tahar Rahim
les voies du destin,36282,55456,,Australie,Drame,2014-06-11,Tous publics,Metropolitan,,,0,1,10,"Colin Firth, Nicole Kidman",
the crow 3 - salvation,36300,48532,,Etats-Unis,Fantasy,2000-06-28,Moins de 12 ans,-,,,0,1,10,Kirsten Dunst,
#evil dead (rep. 2003),,63594,Sam Raimi,Etats-Unis,Horreur,2003-05-07,Moins de 12 ans,Metropolitan,,,0,1,18,,
dante 01,36349,46298,,France,Science Fiction,2008-01-02,Tous publics,Wild Bunch,,,0,0,,Lambert Wilson,
pollen,36365,102762,,Etats-Unis,Documentaire,2011-03-16,Tous publics,Walt Disney Pictures,,,0,1,19,,
les rêves dansants sur les pas de pina bausch,36823,207770,,Allemagne,Documentaire,2010-10-13,Tous publics,Jour2Fête,,,0,3,14,,
l'amour au temps du choléra,36444,50748,Mike Newell,Grande-Bretagne,Drame,2007-12-26,Tous publics,Metropolitan,,,0,0,,Javier Bardem,Liev Schreiber
drive-away dolls,36478,67048,,Etats-Unis,Comédie,2024-04-03,Tous publics,Universal,,,0,1,14,,"Matt Damon, Pedro Pascal"
too much flesh,36493,94977,,France,Drame,2001-02-07,Tous publics,Rezo Films,,,0,2,13,"Jean-Marc Barr, Elodie Bouchez",
rock the casbah,36945,61119,,France,Comédie dramatique,2013-09-11,Tous publics,Pathé,,,0,1,16,,
la fin d'une liaison,36513,115332,Neil Jordan,Etats-Unis,Drame,2000-04-05,Tous publics,Columbia,,,0,1,12,"Ralph Fiennes, Julianne Moore",
vincent n'a pas d'écailles,36947,81332,,France,Fantasy,2015-02-18,Tous publics,Le Pacte,,,0,1,20,,
mad money,36516,57394,,Etats-Unis,Comédie,2008-07-23,Tous publics,Colifilms,,,0,2,10,"Diane Keaton, - Queen Latifah",
back home,36794,107341,,Norvège,Drame,2015-12-09,Tous publics,Memento Films,,,0,1,17,"Gabriel Byrne, Jesse Eisenberg, Isabelle Huppert",
thalasso,36800,88904,Guillaume Nicloux,France,Comédie dramatique,2019-08-21,Tous publics,Wild Bunch,,,0,2,16,Gérard Depardieu,
le pape françois,36996,74256,,Argentine,Drame,2016-09-28,Tous publics,Saje Distribution,,,0,1,16,,
the disaster artist,36908,86307,,Etats-Unis,Comédie,2018-03-07,Tous publics,Warner Bros.,,,0,0,,"James Franco, Seth Rogen","Bryan Cranston, Zac Efron, Sharon Stone"
oups ! j’ai encore raté l’arche…,37007,209637,,Allemagne,Animation,2021-10-20,Tous publics,Paradis Films,,,0,3,16,,
sur la branche,36931,79762,,France,Comédie,2023-07-26,Tous publics,Pyramide,,,0,2,14,"Agnès Jaoui, Benoît Poelvoorde",
versailles,37013,113142,,France,Drame,2008-08-13,Tous publics,Films du Losange,,,0,2,16,,
divin enfant,36969,38271,,France,Comédie,2014-01-15,Tous publics,UGC Distribution,,,0,1,19,Emilie Dequenne,
l'ordre des médecins,36994,88976,,France,Drame,2019-01-23,Tous publics,Pyramide,,,0,2,16,Jérémy Renier,
hasta la vista,37253,120269,,Belgique,Comédie dramatique,2012-03-07,Tous publics,Les Films 13,,,0,1,20,,
la révolution silencieuse,37308,142662,,Allemagne,Drame,2018-05-02,Tous publics,Pyramide,,,0,1,17,,
love lies bleeding,37146,79869,,Grande-Bretagne,Drame,2024-06-12,Moins de 12 ans,Metropolitan,,,0,2,10,Kristen Stewart,
les pieds sur terre,37173,46832,Chris Weitz,Etats-Unis,Romance,2001-09-05,Tous publics,UIP,,,0,1,15,Chris Rock,
le poids de l'eau,37232,59061,Kathryn Bigelow,Etats-Unis,Thriller,2002-07-31,Tous publics,Pathé,,,0,1,12,Sean Penn,
men,37421,71548,,Grande-Bretagne,Horreur,2022-06-08,Moins de 12 ans,Metropolitan,,,0,2,5,,
chouquette,37248,74905,,France,Comédie dramatique,2017-08-02,Tous publics,Wild Bunch,,,0,1,13,"Sabine Azéma, Michèle Laroque",
"un vrai bonheur, le film",37434,58147,,France,Comédie,2005-07-13,Tous publics,UGC Distribution,,,0,1,10,,
les aventures de ricky,37459,129097,,Allemagne,Animation,2023-04-12,Tous publics,Paradis Films,,,0,3,14,,
traque à boston,37359,61077,Peter Berg,Etats-Unis,Drame,2017-03-08,Moins de 12 ans,Metropolitan,,,0,1,19,Mark Wahlberg,"Kevin Bacon, John Goodman"
my own love song,37383,55740,Olivier Dahan,Etats-Unis,Comédie dramatique,2010-04-07,Tous publics,Mars Distribution,,,0,1,18,"Forest Whitaker, Renee Zellweger",Nick Nolte
